cve_ent,cve_mun,nomgeo,name,main_category,sub_category,sub_sub_category,business_category,naics_code,sic_code,parent_chain_path,chain_uuid_path,phone,address,address2,neighborhood,city,state,postal_code,country_code,country,latitude,longitude,data_quality_confidence_score,open_closed_status,open_closed_status_confidence_score,opened_on,closed_on,popularity_score,historical_popularity_scores,sentiment_score,historical_sentiment_scores,number_of_reviews,average_stars,website,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,sunday_open,sunday_close,place_attributes,validity_score,load_date,geometry_coords,chain_name_clean,chain_classification,classification_reason
15,33,Ecatepec de Morelos,Productos de Belleza y Farmacia Daisy 2,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,"Teocallis Mz. 245 lote 35 local 1, Ciudad Azteca Sección 2",,La Florida Ciudad Azteca,Ecatepec de Morelos,Estado de México,55120,mx,Mexico,19.5399,-99.0182,0.7744314210097849,open,0.302,2018-09-21,,0.003,"{""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,"{""feature_quick_visit"":true}",0.796,2025-11-18,POINT (-99.01824588 19.53990421),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Yola,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,"esquina, Boulevard de los teocallies, Iztacalco MZ 246 LT 33",,Ciudad Azteca 3a. Sección,Ecatepec de Morelos,Estado de México,55120,mx,Mexico,19.5397,-99.0179,0.7745255386568437,open,0.304,2022-02-22,,0.006,"{""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,09:00,22:30,09:00,22:30,09:00,22:30,09:00,22:30,09:00,22:45,07:30,23:00,08:00,23:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_in_store_pickup"":true,""service_in_store_shopping"":true}",0.864,2025-11-18,POINT (-99.0178759 19.53968326),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia azteca,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,"Blvrd. de los Teocallis MZ349 LT1 Esq. Tlachco, Cd Azteca 2da Secc",,Ciudad Azteca 3a. Sección,Ecatepec de Morelos,Estado de México,55120,mx,Mexico,19.539,-99.0167,0.7693294117647058,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,09:30,22:00,09:30,22:00,09:30,22:00,09:30,22:00,09:30,22:00,09:30,22:00,09:30,22:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_cash_only"":true,""service_same_day_delivery"":true}",0.682,2025-11-18,POINT (-99.01672529 19.53904779),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Benny,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525529637421.0,"Esquina Año Fuego Nuevo, Blvd. Quetzalcoatl Mz. 241 Lt. 1",,La Florida Ciudad Azteca,Ecatepec de Morelos,Estado de México,55120,mx,Mexico,19.5424,-99.019,0.7842414572568268,open,0.3,2017-12-23,,0.01,"{""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0012,""2023-05"":0.0111,""2023-06"":0.0194,""2023-07"":0.0111,""2023-08"":0.0012,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.64,"{""2022-07"":0.49,""2022-08"":0.49,""2022-09"":0.49,""2022-10"":0.49,""2022-11"":0.49,""2022-12"":0.49,""2023-01"":0.49,""2023-02"":0.49,""2023-03"":0.49,""2023-04"":0.565,""2023-05"":0.64,""2023-06"":0.64,""2023-07"":0.64,""2023-08"":0.64,""2023-09"":0.64,""2023-10"":0.64,""2023-11"":0.64,""2023-12"":0.64,""2024-01"":0.64,""2024-02"":0.64,""2024-03"":0.64,""2024-04"":0.64,""2024-05"":0.64,""2024-06"":0.64,""2024-07"":0.64,""2024-08"":0.64,""2024-09"":0.64,""2024-10"":0.64,""2024-11"":0.64,""2024-12"":0.64,""2025-01"":0.64,""2025-02"":0.64,""2025-03"":0.64,""2025-04"":0.64,""2025-05"":0.64,""2025-06"":0.64,""2025-07"":0.64}",3.0,4.0,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.896,2025-11-18,POINT (-99.0190315 19.54239219),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Amelia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Fuentes MZ 013,,Colonia Las Fuentes Ecatepec,Ecatepec de Morelos,Estado de México,55404,mx,Mexico,19.5663,-99.0377,0.7657117647058823,open,0.299,,,,,,,,,,,,,,,,,,,,,,,,"{""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.03768259 19.5662587),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Youth Farmacias,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525561283722.0,"COLONIA, CHIAPAS PONIENTE 235",,"Manzana 003, Santa Maria Tulpetlac",Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5704,-99.0473,0.7745373033627261,open,0.303,2021-05-02,,0.118,"{""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.2846,""2025-01"":0.2846,""2025-02"":0.2846,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-08"":1.0,""2021-09"":1.0,""2021-10"":1.0,""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,https://youth-farmacias.business.site/,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,09:00,16:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_mobile_nfc"":true,""lgbtq_friendly"":true,""feature_drive_through"":true,""service_curbside_pickup"":true,""service_in_store_pickup"":true,""service_same_day_delivery"":true,""service_in_store_shopping"":true,""transgender_friendly"":true}",0.966,2025-11-18,POINT (-99.04729551 19.57039568),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia de Genéricos y Consultorio Médico San Francisco,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,"La gobernadora, Condominio G-23 LT 30",,"Manzana 004, Tolotzin I",Ecatepec de Morelos,Estado de México,55114,mx,Mexico,19.5622,-99.0325,0.7247058823529412,open,0.902,2025-03-30,,0.003,"{""2025-04"":0.042,""2025-05"":0.0194,""2025-06"":0.005,""2025-07"":0.0}",,,,,,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00,10:00,18:00,"{""feature_quick_visit"":true}",0.798,2025-11-18,POINT (-99.03249087 19.56222893),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia La Guadalupana,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525649639794.0,"Privada 12, Gran Canal esq",,Colonia El Chamizalito,Ecatepec de Morelos,Estado de México,55114,mx,Mexico,19.563,-99.0309,0.7847002807862387,open,0.304,2018-11-19,,0.016,"{""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0006,""2024-07"":0.005,""2024-08"":0.0194,""2024-09"":0.0261,""2024-10"":0.0194,""2024-11"":0.005,""2024-12"":0.0006,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-08"":1.0,""2021-09"":1.0,""2021-10"":1.0,""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",3.0,5.0,https://website--551906139891819470253-pharmacy.negocio.site/,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,13:00,21:30,,,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""service_in_store_shopping"":true}",0.919,2025-11-18,POINT (-99.03086261 19.56303993),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia 24 Horas Gobernadora,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Gobernadora 34,,Colonia Industrias Tulpetlac,Ecatepec de Morelos,Estado de México,55114,mx,Mexico,19.5631,-99.0347,0.8133033853629965,open,0.303,2018-01-31,,0.081,"{""2022-06"":0.1401,""2022-07"":0.0709,""2022-08"":0.0194,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0012,""2023-11"":0.0111,""2023-12"":0.0226,""2024-01"":0.0194,""2024-02"":0.005,""2024-03"":0.0006,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0012,""2024-10"":0.0111,""2024-11"":0.0111,""2024-12"":0.0194,""2025-01"":0.005,""2025-02"":0.0194,""2025-03"":0.005,""2025-04"":0.005,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.3135999999999999,"{""2021-08"":0.25,""2021-09"":0.2462,""2021-10"":0.2423,""2021-11"":0.2385,""2021-12"":0.2346,""2022-01"":0.2308,""2022-02"":0.227,""2022-03"":0.2231,""2022-04"":0.2193,""2022-05"":0.2154,""2022-06"":0.2116,""2022-07"":0.2116,""2022-08"":0.2116,""2022-09"":0.2116,""2022-10"":0.2116,""2022-11"":0.2116,""2022-12"":0.2116,""2023-01"":0.2116,""2023-02"":0.2116,""2023-03"":0.2116,""2023-04"":0.2116,""2023-05"":0.2116,""2023-06"":0.2116,""2023-07"":0.2116,""2023-08"":0.2116,""2023-09"":0.2116,""2023-10"":0.194,""2023-11"":0.1764,""2023-12"":0.1764,""2024-01"":0.1764,""2024-02"":0.1764,""2024-03"":0.1764,""2024-04"":0.1764,""2024-05"":0.1764,""2024-06"":0.1764,""2024-07"":0.1764,""2024-08"":0.1764,""2024-09"":0.2132,""2024-10"":0.25,""2024-11"":0.25,""2024-12"":0.25,""2025-01"":0.25,""2025-02"":0.3136,""2025-03"":0.3136,""2025-04"":0.3136,""2025-05"":0.3136,""2025-06"":0.3136,""2025-07"":0.3136}",9.0,2.8,http://business.google.com/website/farmacia-24-horas-gobernadora,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.959,2025-11-18,POINT (-99.03471912 19.56312237),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia La Milagrosa,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525594208051.0,Gran Canal 2263,,Colonia El Chamizalito,Ecatepec de Morelos,Estado de México,55114,mx,Mexico,19.5644,-99.0336,0.7694470588235294,open,0.299,2024-05-08,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,14:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.686,2025-11-18,POINT (-99.03362439 19.56441551),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Peniel,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av Granjas,,Colonia El Chamizalito,Ecatepec de Morelos,Estado de México,55114,mx,Mexico,19.5633,-99.0294,0.6861959999999999,open,0.001,,,,,,,,,,,,,,,,,,,,,,,,"{""service_same_day_delivery"":true,""service_in_store_shopping"":true}",0.0,2025-11-18,POINT (-99.02944593 19.56332471),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia XP,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525528201885.0,"5 de Mayo MZ15 LT1 Esq. Huitzilopoxtli, El Charco II",,Colonia Ignacio L Vallarta,Ecatepec de Morelos,Estado de México,55404,mx,Mexico,19.5625,-99.028,0.7692470588235294,open,0.299,,,0.001,"{""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,https://farmacia-xp.negocio.site/,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_cash_only"":true,""service_same_day_delivery"":true}",0.683,2025-11-18,POINT (-99.02800335 19.56245996),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Consultorio Estrella,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,MZ 012,,Colonia Tulpetlac,Ecatepec de Morelos,Estado de México,55404,mx,Mexico,19.5733,-99.0383,0.7845473396097681,open,0.303,2018-10-02,,0.022,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",3.0,5.0,,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,,"{""feature_quick_visit"":true}",0.593,2025-11-18,POINT (-99.03825171 19.57332196),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Los Reyes,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,MZ 030,,Colonia Las Fuentes Ecatepec,Ecatepec de Morelos,Estado de México,55404,mx,Mexico,19.5685,-99.0364,0.7658941176470588,open,0.3,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true}",0.3,2025-11-18,POINT (-99.03639875 19.56849985),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia San Sebastian,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Guaymas 100,,Colonia El Paraíso,Ecatepec de Morelos,Estado de México,55430,mx,Mexico,19.5527,-99.0451,0.7743843621862555,open,0.305,,,0.006,"{""2024-11"":0.042,""2024-12"":0.0194,""2025-01"":0.005,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.64,"{""2024-11"":0.64,""2024-12"":0.64,""2025-01"":0.64,""2025-02"":0.64,""2025-03"":0.64,""2025-04"":0.64,""2025-05"":0.64,""2025-06"":0.64,""2025-07"":0.64}",1.0,4.0,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,20:00,09:00,20:00,09:00,22:00,"{""feature_quick_visit"":true}",0.861,2025-11-18,POINT (-99.04505193 19.55273466),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Geo's,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,MZ 008,,"Manzana 008, Santa Maria Tulpetlac",Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5639,-99.05,0.7746373033627261,open,0.3,,,0.003,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",0.04,"{""2025-04"":0.04,""2025-05"":0.04,""2025-06"":0.04}",1.0,1.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.422,2025-11-18,POINT (-99.04997778 19.56390427),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia San Agustin,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525590641788.0,"Av Morelos, Sonora",,"Manzana 020, Santa Maria Tulpetlac",Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5656,-99.0526,0.7584182043542951,open,0.298,,,0.106,"{""2024-01"":0.0,""2024-02"":0.0261,""2024-03"":0.1771,""2024-04"":0.4048,""2024-05"":0.4744,""2024-06"":0.4482,""2024-07"":0.3013,""2024-08"":0.113,""2024-09"":0.0572,""2024-10"":0.1184,""2024-11"":0.311,""2024-12"":0.4586,""2025-01"":0.5605,""2025-02"":0.546,""2025-03"":0.3915,""2025-04"":0.0871,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,08:00,19:30,08:00,19:30,08:00,19:30,08:00,19:30,08:00,19:30,11:00,18:00,11:00,18:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""lgbtq_friendly"":true,""payment_type_credit_card"":true,""feature_drive_through"":true,""service_curbside_pickup"":true,""service_in_store_pickup"":true,""service_same_day_delivery"":true,""transgender_friendly"":true}",0.923,2025-11-18,POINT (-99.05264182 19.56559298),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Consultorio Medico Farmacia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Sinaloa,,Santa Maria Tulpetlac,Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5653,-99.0523,0.7590465572954715,open,0.299,2024-05-10,,0.003,"{""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.422,2025-11-18,POINT (-99.05226855 19.56534354),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Durango,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Durango 9,,"Manzana 006, Santa Maria Tulpetlac",Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5617,-99.0501,0.7692470588235294,open,0.299,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,10:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.682,2025-11-18,POINT (-99.05005119 19.56171191),,independent,"No chain tag, no chain-like name pattern"
